,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
5668,55100004,leclerc,4916500.0,538000.0,55100,Place Maurice Genevoix,VERDUN,R
9374,85000008,leclerc,4664600.0,-143500.0,85000,Rte de la Tranche,LA ROCHE-SUR-YON,R
6937,64300003,leclerc,4348957.4973062,-79748.596889616,64300,419 Route de Bayonne,Orthez,R
433,6150007,leclerc,4356900.0,696600.0,6150,1 AV.VICTOR HUGO,Cannes,R
3855,36250006,leclerc,4678300.0,165100.0,36250,boulevard du franc,ST MAUR,R
1383,14700004,leclerc,4891100.0,-20600.0,14700,ZONE EXPANSIA RUE DES SENTES,FALAISE,R
5701,56000004,leclerc,4766600.0,-279400.0,56000,ZC PARC LANN,Vannes,R
6689,62660003,leclerc,5051300.0,268900.0,62660,ZONE DU MOULIN RUE ARTHUR LAMENDIN,BEUVRY,R
5790,56450006,leclerc,4764800.0,-270000.0,56450,2 rue LOUIS BRAILLE,THEIX-NOYALO,R
5802,56530001,leclerc,4779000.0,-342100.0,56530,Place Pierre Quinio,Quéven,R
5630,54500005,leclerc,4865400.0,617700.0,54500,2 Rue Bernard Palissy,VANDOEUVRE-LèS-NANCY,R
5531,53200005,leclerc,4783000.0,-68600.0,53203,AVENUE GEORGES POMPIDOU,CHâTEAU-GONTIER,R
369,5120003,leclerc,4485300.0,658200.0,5120,RN 94 Lieu-dit Pont la Lame,Saint-Martin-de-Queyrières,R
5515,53061001,leclerc,4805600.0,-73600.0,53000,"60, avenue de la Comm. Européenne",LAVAL,R
9480,85603001,leclerc,4697800.0,-130600.0,85600,Rue Amiral Duchaffault,MONTAIGU,R
9491,85800003,leclerc,4669400.0,-191400.0,85800,rd pt de l'Europe parc Océanis,Saint-Gilles-Croix-de-Vie,R
5484,52200004,leclerc,4783200.0,533500.0,52200,13 rue de l'avenir,Saints-Geosmes,R
367,5100009,leclerc,4493400.0,673300.0,5100,RN 94,Montgenèvre,R
5798,56500005,leclerc,4790027.0,-283932.0,56500,Giratoire de Kérabuse,Moréac,R
9503,86036001,leclerc,4656606.713088,35440.526256445,86000,93 Route de Gençay,Poitiers,R
9507,86100009,leclerc,4682500.0,56000.0,86100,"144, Avenue Foch",Châtellerault,R
5520,53102002,leclerc,4829798.1428724,-63079.603647268,53102,"582, rue du Prieuré de Berne",Mayenne,R
1599,17400002,leclerc,4594400.0,-50500.0,17400,Rue de la Sacristinerie,SAINT-JEAN-D'ANGéLY,R
5654,54800003,leclerc,4916400.0,583600.0,54800,N.I. du Val de l'Orne CONFLANS EN JARNISY,JARNY,R
5663,55000004,leclerc,4875700.0,519200.0,55000,Avenue de la Grande Terre,BAR-LE-DUC,R
5822,56700004,leclerc,4779900.0,-325800.0,56700,LA GARDELOUPE,Hennebont,R
5817,56670003,leclerc,4772600.0,-332200.0,56670,Lann Er Velin,RIANTEC,R
5807,56600001,leclerc,4776500.0,-334800.0,56600,1 Rue François Mauriac,LANESTER,R
5462,52100009,leclerc,4862700.0,497300.0,52100,Rue des Loyes,Saint-Dizier,R
9463,85500005,leclerc,4685800.0,-101500.0,85500,Avenue des Chauvières,Les Herbiers,R
6683,62630004,leclerc,5052600.0,162800.0,62630,CD 940,Étaples-sur-Mer,R
501,6480002,leclerc,4367400.0,712300.0,6480,"344, Chemin des Moulières",LA COLLE-SUR-LOUP,R
6902,64170005,leclerc,4339800.0,-57100.0,64170,RUE DE LA PATTE D'OIE,Artix,R
6897,64150004,leclerc,4337400.0,-62300.0,64150,Avenue Charles Moureu,Mourenx,R
1302,14123009,leclerc,4915400.0,-31400.0,14123,Rue des Frères Lumière,Cormelles-le-Royal,R
6886,64122001,leclerc,4337500.0,-167900.0,64122,RN 10,Urrugne,R
6883,64120005,leclerc,4333249.85,-101614.24,64120,ZAC DE TTARGA,Aïcirits-Camou-Suhast,R
9129,83310007,leclerc,4324900.0,653500.0,83310,Avenue Sigismond Coulet,COGOLIN,R
6879,64110004,leclerc,4327900.0,-36100.0,64110,Avenue du Général de Gaulle,Mazères-Lezons,R
6866,64000009,leclerc,4331700.0,-35600.0,64000,Avenue Louis Sallenave,PAU,R
6908,64200006,leclerc,4346400.0,-153900.0,64200,Zone d'Iraty,Biarritz,R
6798,63300004,leclerc,4584900.0,353700.0,63300,Avenue Léo Lagrange,THIERS,R
6783,63201001,leclerc,4588800.0,306900.0,63530,Route de Volvic,ENVAL,R
1342,14370003,leclerc,4911920.0,-17523.0,14370,Rue de la Gare,Argences,R
1352,14404001,leclerc,4927700.0,-71900.0,14400,Boulevard du 6 Juin,BAYEUX,R
6754,63100007,leclerc,4578000.0,313600.0,63100,2 Rue Georges Besse,CLERMONT-FERRAND,R
6743,63000015,leclerc,4576198.6,312696.0,63000,Boulevard Gustave Flaubert,CLERMONT-FERRAND,R
6735,62980001,leclerc,5048700.0,274600.0,62980,"5, place de la République",VERMELLES,R
6877,64103001,leclerc,4350500.0,-144400.0,64100,90 avenue Henri de Navarre,BAYONNE,R
1463,16021001,leclerc,4565800.0,18100.0,16000,5 avenue Paul Desfarges,Angoulême,R
1337,14310004,leclerc,4907800.0,-64500.0,14310,1 Boulevard du 21e siecle les Sauts casris,Villers-Bocage,R
1393,14800005,leclerc,4935023.0,9044.0,14800,Route de Paris,TOUQUES,R
1298,14123004,leclerc,4914200.0,-33800.0,14123,190 Rue de Rocquancourt,IFS,R
8990,82100004,leclerc,4406100.0,109800.0,82100,1400 route de Moissac,Castelsarrasin,R
9087,83170007,leclerc,4340700.0,605000.0,83170,quartier saint jean rn7,BRIGNOLES,R
6653,62450004,leclerc,5010400.0,285000.0,62450,LIEU DIT LA FABRIQUE A SUCRE,BAPAUME,R
1415,15004002,leclerc,4491400.0,244100.0,15000,Rue de la Jordanne,AURILLAC,R
6643,62380003,leclerc,5071400.0,210900.0,62380,ZAC DES SARS,LUMBRES,R
1421,15100012,leclerc,4503203.5,313041.2,15100,ZAC du Crozatier,Saint Georges,R
6630,62310003,leclerc,5051600.0,212500.0,62310,75 rue du Fort du Rietz,Fruges,R
6621,62290001,leclerc,5047753.377,267814.649,62290,Rue de Mazingarbe,NOEUX-LES-MINES,R
6601,62230003,leclerc,5070189.85096,160839.524915,62230,Boulevard Industriel,OUTREAU,R
6926,64240006,leclerc,4338400.0,-130500.0,64240,Route d'Elizaberri,Hasparren,R
6598,62223001,leclerc,5030400.0,278900.0,62223,Route de Lille,Saint-Nicolas,R
6592,62218002,leclerc,5044800.0,286500.0,62218,Rue de l'Abbaye,Loison-sous-Lens,R
6578,62170003,leclerc,5048300.0,175800.0,62170,Route Nationale,ATTIN,R
6559,62143002,leclerc,5040500.0,275600.0,62143,Route de Souchez,ANGRES,R
6554,62138005,leclerc,5054059.4649516,279732.36932458,62138,Rue des anciens combattants d'Afrique du Nord,VIOLAINES,R
6716,62830002,leclerc,5063900.0,175900.0,62830,route de Desvres,Samer,R
1375,14600003,leclerc,4941657.0,25936.0,14600,Zone Industrielle Portuaire,Honfleur,R
1366,14500005,leclerc,4884200.0,-88600.0,14500,Route de conde sur Noireau,VIRE,R
6734,62970003,leclerc,5041648.0,302540.0,62970,RUE LOUIS BLANC,Courcelles-lès-Lens,R
6595,62220002,leclerc,5049800.0,294500.0,62220,165 route de Meurchin,CARVIN,R
5558,53940001,leclerc,4806500.0,-81100.0,53940,62 BOULEVARD LOUIS ARMAND,SAINT BERTHEVIN,R
9452,85403001,leclerc,4646000.0,-114600.0,85400,Chemin des Roches,Luçon,R
9450,85400005,leclerc,4646100.0,-113700.0,85400,2 Route de Fontenay,Luçon,R
7912,72700007,leclerc,4797327.7870149,15860.629408471,72700,2 AV GENERAL DE GAULLE,ALLONNES,R
7907,72610001,leclerc,4840802.0,8612.0,72610,Route du Mans,ARçONNAY,R
7897,72500001,leclerc,4768700.0,43300.0,72500,zac du chêne vert,Montval sur Loir,R
7885,72400006,leclerc,4817800.0,66300.0,72400,49 ROUTE DE SAINT CALAIS,La Ferté-Bernard,R
7869,72300007,leclerc,4783800.0,-30000.0,72300,Rue du Mans,SABLé-SUR-SARTHE,R
975,12850002,leclerc,4439400.0,260300.0,12850,l'Estréniol - Pôle Comtal Sud,Onet-le-Château,R
7851,72200004,leclerc,4770100.0,-5600.0,72200,7 Rue Henri Dunant,La Flèche,R
659,8200005,leclerc,4969900.0,492800.0,8200,14 Avenue Pasteur,Sedan,R
7942,73160003,leclerc,4555231.179,664838.975,73210,ZA DES ILES,Aime,R
359,5000006,leclerc,4456400.0,609400.0,5000,Route des Fauvins,Gap,R
6934,64270005,leclerc,4352726.5816904,-91705.815232016,64270,865 RD 817,PUYOO,R
1681,18230004,leclerc,4712100.0,237000.0,18230,RD 2076 ROUTE DE VIERZON,Saint-Doulchard,R
6022,58300004,leclerc,4683600.0,347200.0,58300,Route de Champvert,DECIZE,R
5989,58000012,leclerc,4698400.0,321100.0,58000,IMPASSE DE LA SABLIERE,Saint-Éloi,R
5974,57804001,leclerc,4913666.261126,680773.41667525,57800,4 rue des Genêts Zac de Betting,Freyming-Merlebach,R
1710,19000002,leclerc,4525800.0,174900.0,19000,14 RUE DU DOCTEUR RAMON,TULLE,R
9321,84310002,leclerc,4394345.0,490789.0,84310,28 Chemin du Clos Neuf,Morières-lès-Avignon,R
5933,57402001,leclerc,4873200.0,704600.0,57400,19 Route de Lunéville,SARREBOURG,R
1286,14100003,leclerc,4914300.0,26600.0,14100,ROUTE DE PARIS,LISIEUX,R
1716,19100011,leclerc,4516671.0,154590.0,19100,86 Avenue Président John Kennedy,Brive-la-Gaillarde,R
7980,73420001,leclerc,4565700.0,591100.0,73420,214 Chemin de la Boisière,Drumettaz-Clarafond,R
7982,73420004,leclerc,4563899.0197218,589154.36274,73420,Route de l'aéroport,Voglans,R
7673,71100022,leclerc,4675200.0,484900.0,71100,27 rue charles dumoulin,LUX,R
8750,79200003,leclerc,4666800.0,-25400.0,79200,Route de Bressuire,CHâTILLON-SUR-THOUET,R
616,7340002,leclerc,4525700.0,469600.0,7430,LE MAS OUEST - RTE DE LYON,Davézieux,R
7661,71000010,leclerc,4681201.0,485551.0,71100,"6, Rue Paul Sabatier",Chalon-sur-Saône,R
7660,71000009,leclerc,4633069.0,482827.0,71000,180 Rue Louise Michel,Mâcon,R
8730,79100003,leclerc,4699600.0,-20700.0,79100,Route de Saumur,THOUARS,R
1079,13127006,leclerc,4342600.0,527000.0,13127,Rue Bel Air,VITROLLES,R
8690,78702001,leclerc,4900900.0,208600.0,78700,Rue des Belles Hâtes,CONFLANS-SAINTE-HONORINE,R
7823,72016001,leclerc,4802204.29324,22750.4234673,72000,Route de Bonnetable,LE MANS,R
8617,78260001,leclerc,4896200.0,205900.0,78260,3 avenue Wolfgang Amadeus Mozart,ACHERES,R
677,8400003,leclerc,4939600.0,468200.0,8400,115 rue Bournizet,VOUZIERS,R
918,12200004,leclerc,4435900.0,199700.0,12200,LIEU DIT BERNUSSOU,VILLEFRANCHE-DE-ROUERGUE,R
8044,74140004,leclerc,4633115.82083,637275.576533,74140,RN5 Route de Thonon,SCIEZ,R
8623,78300003,leclerc,4894200.0,202900.0,78955,Rue de la Reine Blanche,Carrières-sous-Poissy,R
8024,74100007,leclerc,4620500.0,624000.0,74100,Rue Albert Hénon,Ville-la-Grand,R
8640,78390003,leclerc,4880000.0,203800.0,78390,11 Avenue Jean Jaurès,Bois-d'Arcy,R
7985,73460002,leclerc,4564600.0,633000.0,73460,217 rue du grand Arc Carrefour des vallées,TOURNON,R
976,12850004,leclerc,4436400.0,258800.0,12850,14 ROUTE DE SEVERAC LES QUATRES SAISONS,Onet-le-Château,R
5924,57370003,leclerc,4876591.0,725404.0,57370, Rue des Glacis,PHALSBOURG,R
5921,57360001,leclerc,4925636.7262787,613017.46660705,57360,RUE CLEMENCEAU,Amnéville,R
5910,57290002,leclerc,4930800.0,611800.0,57290,AVENUE FRANCOIS MITTERRAND,Fameck,R
1625,17600004,leclerc,4566563.17,-94339.2,17600,204 route de Royan,Medis,R
1637,17700003,leclerc,4611100.0,-73900.0,17700,Espace Jean-Philippe Rameau,SURGERES,R
6128,59190003,leclerc,5071500.0,254300.0,59190,Rue de l'Epeule,Hazebrouck,R
1643,17800004,leclerc,4557900.0,-55800.0,17800,Route de Coudenne,PONS,R
423,6130007,leclerc,4365200.0,694600.0,6130,CHEMIN DE L'ORME,Grasse,R
417,6110006,leclerc,4357300.0,700100.0,6110,46 Avenue Franklin Roosevelt,Le Cannet,R
6101,59150002,leclerc,5069700.0,321000.0,59150,RUE DE STALINGRAD,WATTRELOS,R
6091,59135001,leclerc,5036500.0,343500.0,59135,cd 13Lieu dit LEBERGER,BELLAING,R
6160,59240001,leclerc,5104600.0,241500.0,59240,2 Rue des Forts,DUNKERQUE,R
1663,18103001,leclerc,4723100.0,208800.0,18100,1 Rue du Mouton,Vierzon,R
9352,84601001,leclerc,4438600.0,500700.0,84600,Route de Nyons,Valréas,R
5832,56800004,leclerc,4793700.0,-240200.0,56800,Rue du Lac,PLOëRMEL,R
5824,56700007,leclerc,4775814.7046349,-323758.96664638,56700,Le Champ de la Patience,Kervignac,R
9433,85300002,leclerc,4685311.2213325,-189589.84113336,85300,Route de Noirmoutier,CHALLANS,R
5620,54390001,leclerc,4874200.0,614900.0,54390,2 Rue du Bois,Frouard,R
5607,54300006,leclerc,4860000.0,649200.0,54300,Rue Boutet de Monvel,LUNEVILLE,R
9445,85340003,leclerc,4651350.0982446,-177766.29695892,85340,87 Avenue François Mitterand,Olonne-sur-Mer,R
5590,54204001,leclerc,4867400.0,592500.0,54200,POLE COMMERCIAL JEANNE D'ARC,DOMMARTIN-LèS-TOUL,R
6155,59230002,leclerc,5043641.8335666,344006.36257172,59230,ZA DU MONT DES BRUYERES ROCADE NORD,SAINT-AMAND-LES-EAUX,R
6162,59242003,leclerc,5052230.0,317427.0,59242,"29, rue de Maresquel",Templeuve,R
9259,84000009,leclerc,4394000.0,479800.0,84000,10 Avenue Eisenhower,Avignon,R
5909,57280003,leclerc,4921400.0,617000.0,57280,A 31 Sortie Maizières les Metz,HAUCONCOURT,R
9333,84400003,leclerc,4388255.0478083,538117.22343891,84400,Chemin des Abattoirs,APT,R
5884,57155002,leclerc,4906700.0,614300.0,57155,"1, la Belle Fontaine",MARLY,R
5883,57150006,leclerc,4918800.0,669800.0,57150,Z. A.,Creutzwald,R
5872,57120005,leclerc,4925000.0,609600.0,57120,RUE DU MUGUET,ROMBAS,R
5867,57100006,leclerc,4936300.0,611800.0,57100,20 Route d'Arlon - Linkling 3,THIONVILLE,R
9344,84507001,leclerc,4432200.0,474500.0,84500,Route de Saint-Paul-Trois-Chateaux,BOLLèNE,R
1736,19200003,leclerc,4554275.0,229749.0,19200,Route de Ponty,Ussel,R
6036,58500003,leclerc,4747377.27887,351936.547151,58500,Avenue Saint-Exupéry,CLAMECY,R
6042,58660001,leclerc,4701100.0,317800.0,58660,Boulevard Beauregard,Coulanges-lès-Nevers,R
1676,18200007,leclerc,4672200.0,253200.0,18200,ROUTE DE CHARENTON,Saint-Amand-Montrond,R
6062,59113006,leclerc,5055000.0,305300.0,59113,ZI de l'Epinette,Seclin,R
6201,59320004,leclerc,5061500.0,296800.0,59320,47 Rue Émile Zola,HALLENNES-LEZ-HAUBOURDIN,R
1602,17410001,leclerc,4619800.0,-135500.0,17410,Route de la Flotte,SAINT-MARTIN-DE-Ré,R
6195,59310001,leclerc,5047100.0,324800.0,59310,RUE CLAUDE JEAN,Orchies,R
6191,59300013,leclerc,5037900.0,354300.0,59300,Rue Ernest Macarez,VALENCIENNES,R
1611,17480003,leclerc,4587927.3256827,-121961.29659261,17480,Lieu dit la Beaucousière,Le Château-d'Oléron,R
1612,17500002,leclerc,4545516.75,-44091.49,17500,Avenue Monseigneur Chauvin,JONZAC,R
6174,59270002,leclerc,5072400.0,274000.0,59270,Avenue des Nations Unies,BAILLEUL,R
6546,62130004,leclerc,5036400.0,233100.0,62130,350 route de Saint Pol,Herlin-le-Sec,R
1470,16110001,leclerc,4574200.0,38700.0,16110,Route de Limoges,LA ROCHEFOUCAULD,R
6370,60290002,leclerc,4932300.0,244800.0,60290,45 Rue du 1er Septembre,CAUFFRY,R
3746,35400007,leclerc,4865797.0,-197092.0,35400,55 Boulevard des Déportés,Saint-Malo,R
141,2100021,leclerc,4982437.906,331075.437,2100,rue de la Fère,Neuville-Saint-Amand,R
2863,30000008,leclerc,4383700.0,439500.0,30000,Route de Beaucaire,NîMES,R
3759,35470001,leclerc,4784400.0,-169400.0,35470,ZA CHATEAU GAILLARD,Bain-de-Bretagne,R
10043,92300004,leclerc,4889300.0,230200.0,75017,2/10 BLD FORT DE VAUX,PARIS,R
3359,33340003,leclerc,4528900.0,-92400.0,33340,RD 1215 Centre Commercial Terre Rouge,LESPARRE-MéDOC,R
3045,31150006,leclerc,4372100.0,139900.0,31150,5 rue Gutenberg,Bruguières,R
2876,30100007,leclerc,4411700.0,410700.0,30100,ZAC du Rieu Rocade Est,Alès,R
3357,33323001,leclerc,4480581.0,-55642.0,33130,4 Rue Maurice Martin,BèGLES,R
10273,95137001,leclerc,4898928.5938081,220654.67998684,95130,362 Rue du Général Leclerc,FRANCONVILLE,R
3483,33740001,leclerc,4476900.0,-111100.0,33740,Route de Bordeaux,Arès,R
2444,26200004,leclerc,4456700.0,475900.0,26200,Avenue des Catalins,MONTéLIMAR,R
3432,33560002,leclerc,4490700.0,-48900.0,33560,Centre Commercial GRAND TOUR,Sainte-Eulalie,R
10033,92230008,leclerc,4893270.0,230440.0,92230,192 Avenue Louis Roche,GENNEVILLIERS,R
2737,29160004,leclerc,4824829.09,-441944.73,29160,TAL AR GROAS,CROZON,R
2773,29300002,leclerc,4787057.0,-356723.0,29300,Rue du Pont Aven,Quimperlé,R
3,1000007,leclerc,4622100.0,524500.0,1000,AVENUE FRANCOIS PIGNIER,Bourg-en-Bresse,R
2700,28600002,leclerc,4840958.0232077,146255.24761963,28630,1 rue des Orvilles,Barjouville,R
2739,29170001,leclerc,4790200.0,-402700.0,29170,Rte de quimper pôle commercial Quai 29,FOUESNANT,R
10309,95340003,leclerc,4914600.0,228200.0,95340,Rue du 8 Mai 1945,PERSAN,R
3052,31180001,leclerc,4366900.0,151600.0,31180,Route d'Albi - RN 88,ROUFFIAC-TOLOSAN,R
3578,34311001,leclerc,4333800.0,323900.0,34500,Avenue du pech de Valras,Béziers,R
10218,94400004,leclerc,4879400.0,241600.0,94400,2 Rue Eugène Hénaff,VITRY-SUR-SEINE,R
10320,95390001,leclerc,4900335.2,226089.8,95390,41 Avenue du Général Leclerc,Saint-Prix,R
3188,31700005,leclerc,4364700.0,136800.0,31700,2 Allée Émile Zola,Blagnac,R
3144,31470008,leclerc,4351900.0,118200.0,31470,615 route de Toulouse,SAINT LYS,R
2600,27406001,leclerc,4923500.0,118300.0,27400,RUE DES PRES,INCARVILLE,R
2539,27110002,leclerc,4914900.0,91900.0,27110,Route de Louviers,Le Neubourg,R
2762,29260004,leclerc,4856300.0,-434100.0,29260,Route de Lanarvily,LE FOLGOëT,R
3361,33350002,leclerc,4485400.0,-6100.0,33350,Route de Libourne,Saint-Magne-de-Castillon,R
10352,95570003,leclerc,4904117.7467468,234220.49553388,95570,Route Nationale 1,MOISSELLES,R
3346,33300003,leclerc,4486300.0,-56700.0,33300,155 Cours Saint-Louis,BORDEAUX,R
3780,35530001,leclerc,4812100.0,-153100.0,35530,ZA LE CHENE JOLI - CD92,NOYAL-SUR-VILAINE,R
3779,35520004,leclerc,4820400.0,-172900.0,35520,rue du phare de la Balue CAP MALO,La Mézière,R
2759,29250002,leclerc,4867900.0,-399900.0,29250,rue de brest,SAINT-POL-DE-LéON,R
2515,26750001,leclerc,4505700.0,509900.0,26750,95 RUE CLAIR,Saint-Paul-lès-Romans,R
2756,29228001,leclerc,4843000.0,-447200.0,29200,Kergaradec - Porte de Gouesnou,BREST,R
2626,27930005,leclerc,4906757.0,117164.0,27930,RN 154 Caër,Normanville,R
3417,33500004,leclerc,4493000.0,-24000.0,33500,23 Avenue de la Roudet,Libourne,R
2687,28350001,leclerc,4876700.0,119600.0,28350,Rue de la Baronnie,SAINT-LUBIN-DES-JONCHERETS,R
3429,33523001,leclerc,4487400.0,-61700.0,33520,427 Route du Médoc,Bruges,R
3339,33260011,leclerc,4461800.0,-112300.0,33260,Avenue de l'Europe,LA TESTE-DE-BUCH,R
2561,27201001,leclerc,4909500.0,146600.0,27200,Boulevard Jean Jaurès,Vernon,R
10335,95472001,leclerc,4910085.0,252825.0,60520,RD922,La Chapelle-en-Serval,R
2638,28100002,leclerc,4873700.0,135100.0,28100,Rue Bautzen,DREUX,R
2843,29820002,leclerc,4837600.0,-455500.0,29200,19 Avenue 1ère Dfl,Brest,R
3495,33850001,leclerc,4474793.434,-59066.386,33850,ROUTE DE BORDEAUX,LéOGNAN,R
10325,95420003,leclerc,4914700.0,178700.0,95420,Route de Mantes,Magny-en-Vexin,R
3837,36100002,leclerc,4695700.0,200300.0,36100,Rue de la Limoise,Issoudun,R
2714,29000014,leclerc,4800916.273,-410575.563,29000,11 RUE DE STANG BIHAN,QUIMPER,R
2721,29120003,leclerc,4786445.693,-423442.414,29120,Trolimon,PONT-L'ABBé,R
2846,29833001,leclerc,4827996.0,-356533.0,29270, Rue de Callac,CARHAIX-PLOUGUER,R
3378,33390003,leclerc,4512700.0,-64300.0,33390,Route de Bordeaux,BLAYE,R
10302,95310003,leclerc,4905700.0,212400.0,95310,27 Rue d'Épluches,SAINT-OUEN-L'AUMONE,R
3768,35500004,leclerc,4811400.0,-120800.0,35500,Rue du Mée,VITRé,R
3305,33167001,leclerc,4488400.0,-69100.0,33160,"34, Avenue Descartes",Saint-Médard-en-Jalles,R
3674,35000012,leclerc,4810400.0,-171000.0,35000,Rue Jules Vallès,Rennes,R
10163,93800005,leclerc,4895400.0,233500.0,93800,159 Route de Saint-Leu,EPINAY SUR SEINE,R
3106,31340001,leclerc,4385900.0,150500.0,31340,31 Rue Pierre Marchet,VILLEMUR-SUR-TARN,R
2432,26140004,leclerc,4528700.0,481500.0,26140,ZA LA TULANDIERE 26 route de la Maison Blanche,Saint-Rambert-d'Albon,R
3537,34130002,leclerc,4363900.0,396400.0,34130,ECOPARC DEPARTEMENTAL CD.112,SAINT-AUNES,R
2406,25800002,leclerc,4714800.0,633500.0,25800,12 GRANDE RUE,VALDAHON,R
2717,29100003,leclerc,4809234.0,-434503.0,29100,Toubalan,Douarnenez,R
3388,33410006,leclerc,4464600.0,-32400.0,33410,70 avenue de la Libération,Béguey,R
134,2100009,leclerc,4984300.0,332300.0,2100,Route de Guise,HARLY,R
3693,35133001,leclerc,4835300.0,-123600.0,35133,ZONE COMMERCIALE DE LA PILAIS,Lécousse,R
2855,29900003,leclerc,4789000.0,-391700.0,29900,Maison blanche,CONCARNEAU,R
3039,31140011,leclerc,4367800.0,142300.0,31140,114 route de fronton,Fonbeauzard,R
3343,33290003,leclerc,4495436.0,-62917.0,33290,Route de Pauillac,LE PIAN-MéDOC,R
3696,35137001,leclerc,4817800.0,-192000.0,35137,2 Rue de l'Epinette,PLEUMELEUC,R
2494,26503001,leclerc,4495900.0,488300.0,26500,Les Chabanneries,Bourg-lès-Valence,R
2661,28200003,leclerc,4806712.0,130218.0,28200,Route du Mans,Saint-Denis-les-Ponts,R
2840,29800004,leclerc,4847200.0,-432300.0,29800,Z.A. de Croas-ar-Nézic,SAINT-THONAN,R
2844,29830002,leclerc,4854000.0,-466000.0,29830,KERUSCAT,PLOUDALMéZEAU,R
10205,94310002,leclerc,4874300.0,240800.0,94310,8 Place Gaston Viens,Orly,R
2828,29720003,leclerc,4787171.854,-424078.876,29720,ZA de Kerganet,Plonéour-Lanvern,R
2842,29820001,leclerc,4842700.0,-457300.0,29820,Route de St-Renan,GUILERS,R
3267,32800003,leclerc,4386381.1151531,10728.169416186,32800,RTE DE MANCIET,EAUZE,R
2834,29770002,leclerc,4802880.70289,-455726.292638,29770,kerivoas,AUDIERNE,R
2710,29000006,leclerc,4801593.0,-408164.0,29000,150 Route de Brest,Quimper,R
2546,27130003,leclerc,4877572.6884669,121081.53159307,27320,Lieu-Dit Merville,LA MADELEINE-DE-NONANCOURT,R
10142,93390001,leclerc,4890700.0,253200.0,93390,12 Allée de la Fosse-Maussoin,CLICHY-SOUS-BOIS,R
3815,35760002,leclerc,4814000.0,-168600.0,35760,Zone Industrielle de L'Etang,SAINT-GREGOIRE,R
10215,94380003,leclerc,4876600.0,249300.0,94380,5 AVENUE DES ROSES,BONNEUIL SUR MARNE,R
9138,83340002,leclerc,4338150.0,630429.0,83340,Route de Toulon,LE LUC,R
6501,62000006,leclerc,5028300.0,273900.0,62000,jean mermoz,DAINVILLE,R
6500,62000005,leclerc,5028087.0,278103.0,62000,89 Avenue Fernand Lobbedez,ARRAS,R
6499,61790001,leclerc,4882800.0,-56200.0,61790,ZA LA REMAIZIERE,Saint-Pierre-du-Regard,R
6494,61600002,leclerc,4857500.0,-37000.0,61600,Route de Bagnoles,LA FERTé-MACé,R
9153,83400006,leclerc,4311303.3584716,611631.60143735,83400,rue mario benard,HYèRES,R
6482,61302001,leclerc,4876223.0,65070.0,61300,Route de Paris,L'AIGLE,R
6466,61200006,leclerc,4875200.0,-1300.0,61200,21-23 Rue Pierre Bérégovoy,ARGENTAN,R
1529,17100005,leclerc,4574600.0,-67400.0,17100,15 Rue Champagne Saint Georges,Saintes,R
1497,16300005,leclerc,4546600.0,-16400.0,16300,Avenue de l'Europe,Barbezieux-Saint-Hilaire,R
9162,83440004,leclerc,4360694.7931307,676358.96541292,83440,Chemin Vincent,MONTAUROUX,R
6443,61100005,leclerc,4874200.0,-56300.0,61100,93 Rue de la Chaussée,FLERS,R
6431,60800008,leclerc,4923000.0,290600.0,60800,9 Rue Saint-Germain,Crépy-en-Valois,R
6423,60700005,leclerc,4931700.0,260600.0,60700,avenue d'auvelais,pont sainte maxence,R
6414,60610002,leclerc,4935800.0,277700.0,60610,ZAC DES JARDINS,LA CROIX SAINT OUEN,R
1516,16700003,leclerc,4602138.0,18967.0,16700,Route d'Aigre ,Ruffec,R
6409,60590001,leclerc,4928900.0,180700.0,60590,RN 181,Trie-Château,R
9173,83480005,leclerc,4345800.0,667800.0,83480,RN 7 Quartier le GABRON,PUGET-SUR-ARGENS,R
9181,83500004,leclerc,4311000.0,586000.0,83500,Quartier Lery,LA SEYNE-SUR-MER,R
1523,17000005,leclerc,4617000.0,-112700.0,17000,124 Boulevard André Sautel,La Rochelle,R
1530,17100006,leclerc,4574100.8800341,-62603.359222409,17100,Cours Charles de Gaulle,Saintes,R
1553,17140001,leclerc,4617394.27831,-116766.879889,17140,Avenue du Fief Rose ,LAGORD,R
6361,60230002,leclerc,4915621.7844245,225460.61423989,60230,Rue Truffaut,CHAMBLY,R
6346,60170003,leclerc,4951500.0,292400.0,60170,ZAC DE LA GRERIE,Ribécourt-Dreslincourt,R
6344,60160002,leclerc,4925300.0,242800.0,60160,Rue André Ginisti,MONTATAIRE,R
6340,60140003,leclerc,4932593.0,246409.0,60140,Rue du Général de Gaulle,Liancourt,R
6338,60130001,leclerc,4951200.0,243100.0,60130,Z.I. Nord,SAINT-JUST-EN-CHAUSSéE,R
6335,60120005,leclerc,4964100.0,227900.0,60120,88 rue d`Amiens les Hiebles ZAC NORD,BRETEUIL,R
9182,83500005,leclerc,4308300.0,589400.0,83500,Chemin de l'evescat aux sablettes,La Seyne-sur-Mer,R
1591,17320004,leclerc,4583164.173,-112359.33,17320,LA CHAINADE,Marennes,R
456,6220006,leclerc,4359300.0,705700.0,6220,1750 CHEMIN SAINT BERNARD,VALLAURIS,R
1565,17201001,leclerc,4563200.0,-99200.0,17200,Rue Laurent-Antoine de Lavoisier,ROYAN,R
