,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
8150,74960001,carrefour,4590996.0,614922.0,74940,rue des mouettes,ANNECY-LE-VIEUX,R
3829,35890001,carrefour,4797800.0,-171600.0,35890,Rue du Point du Jour,LAILLE,R
8142,74890001,carrefour,4626400.0,637000.0,74890,ROUTE DE LA SCIERIE,BONS-EN-CHABLAIS,R
4147,38640001,carrefour,4511900.0,569300.0,38640,Avenue de la Ridelet,CLAIX,R
9110,83240001,carrefour,4317000.0,652600.0,83240,Avenue des Alliés,CAVALAIRE-SUR-MER,R
6510,62100011,carrefour,5094000.0,187900.0,62100,2 Route de Saint-Omer,CALAIS,R
7807,71850001,carrefour,4630944.0,481183.0,71850, Rue de la Chapelle,CHARNAY-LèS-MâCON,R
4111,38490011,carrefour,4553700.0,557700.0,38490,69 BIS RUE DE LA REPUBLIQUE,LES ABRETS-EN-DAUPHINE,R
7812,72000001,carrefour,4801700.0,21900.0,72000,2 Rue de Bonnétable,LE MANS,R
7813,72000002,carrefour,4799200.0,22500.0,72100,BOULEVARD WINSTON CHURCHILL,LE MANS,R
4099,38460002,carrefour,4572500.0,524800.0,38460,route de Lyon,CREMIEU,R
7824,72100001,carrefour,4798516.1574039,18594.572421907,72100,168 Rue d'Arnage,LE MANS,R
4092,38430003,carrefour,4534800.0,559700.0,38430,Chemin du Monteuil,Saint-Jean-de-Moirans,R
4090,38430001,carrefour,4532500.0,556700.0,38430,8 rue Carnot,MOIRANS,R
3828,35850003,carrefour,4822117.09682,-179075.395872,35850,Rue de Rennes,GéVEZé,R
7825,72100002,carrefour,4799687.0,17957.0,72000,66 Avenue Olivier Heuzé,Le Mans,R
4078,38360001,carrefour,4521800.0,566300.0,38360,Rue du 19 mars 1962,SASSENAGE,R
6452,61130001,carrefour,4837500.0,54200.0,61130,Rue Guillaume SEZNEC,SAINT-MARTIN-DU-VIEUX-BELLEME,R
10108,93190002,carrefour,4890551.05953,252200.168155,93190,70 Boulevard Marx Dormoy,LIVRY-GARGAN,R
9076,83150001,carrefour,4315396.6638366,574435.76756247,83150,1103 Avenue Dei Reganeu,Bandol,R
4054,38300020,carrefour,4558400.0,529700.0,38300,3 avenue du rivet,Bourgoin-Jallieu,R
4049,38300001,carrefour,4558900.0,529700.0,38300,126 chemin de Rosiere (anciennement La Plaine),RUY-MONTCEAU,R
7843,72160002,carrefour,4806100.0,49700.0,72160,Rue de Paris,CONNERRé,R
7963,73300001,carrefour,4526600.0,636700.0,73300,Chemin de Combe-Paillarde,Saint-Jean-de-Maurienne,R
5550,53500004,carrefour,4829239.99416,-92665.4863355,53500,La Hainaud,ERNEE,R
4163,38780001,carrefour,4552800.0,491500.0,38780,Rue Joseph Grenouillet,PONT-ÉVêQUE,R
3836,36100001,carrefour,4694210.0,198786.0,36100,59 Rue Haute Saint-Paterne,Issoudun,R
7833,72120001,carrefour,4791900.0,76600.0,72120,ZA DU PRESSOIR,SAINT-CALAIS,R
10174,94100005,carrefour,4879623.7162845,249299.10965866,94100,"57, Rue Delerue",SAINT-MAUR-DES-FOSSéS,R
7006,65200003,carrefour,4306700.0,15200.0,65200,26 Avenue Geruzet,Bagnères-de-Bigorre,R
2609,27520001,carrefour,4929100.0,87500.0,27520,300 Chemin Vautier,BOURGTHEROULDE-INFREVILLE,R
3889,37110002,carrefour,4759800.0,91400.0,37110,rue gambetta,CHâTEAU-RENAULT,R
8093,74340001,carrefour,4608524.803,670534.193,74340,1365 ROUTE DE TANINGES,SAMOENS,R
9971,91630001,carrefour,4856445.0,229216.0,91630,Rue de la gare,MAROLLES-EN-HUREPOIX,R
8103,74400001,carrefour,4591200.0,686100.0,74400,Route Blanche,CHAMONIX-MONT-BLANC,R
8105,74430001,carrefour,4623541.56534,665508.238436,74430,LE VERNAY BRON,SAINT-JEAN-D'AULPS,R
3882,37000016,carrefour,4739377.902,66974.657,37000,13 à 17 rue du 501e régiment,Tours,R
3878,37000007,carrefour,4738000.0,66900.0,37000,300 Rue du Général Renault,Tours,R
6925,64240005,carrefour,4349396.204,-129340.512,64240,ALLEE DE LA CROIX,URT,R
7742,71380001,carrefour,4677841.9433787,488873.94874789,71380,Rue du Curtil Canot,SAINT-MARCEL,R
8224,76140001,carrefour,4942700.0,106300.0,76140,Avenue Jean-Jaurès,LE PETIT-QUEVILLY,R
4452,42120001,carrefour,4601373.57475,409309.733969,42120,LES PLAINES,LE COTEAU,R
3893,37130001,carrefour,4732800.0,40600.0,37130,Rue Carnot,LANGEAIS,R
5254,50160001,carrefour,4904600.0,-99000.0,50160,Za de la Détourbe (D53),SAINT-AMAND,R
6606,62240004,carrefour,5066900.0,182400.0,62240,ROUTE DE BOULOGNE,Desvres,R
6992,65100001,carrefour,4308800.0,-4400.0,65100,Rue Lucien Pourxet,LOURDES,R
7239,67630001,carrefour,4897464.612,815741.04,67630,RD 468,SCHEIBENHARD,R
9537,86220001,carrefour,4693511.0,60576.0,86220,RN10,DANGE-SAINT-ROMAIN,R
4466,42153001,carrefour,4604100.0,403800.0,42153,53 Rue Jules Faron,RIORGES,R
5258,50170005,carrefour,4856000.0,-150900.0,50170,2 route du Mont Saint Michel,PONTORSON,R
6639,62370001,carrefour,5087400.0,207500.0,62370,1000 AVENUE DES ALLIES,AUDRUICQ,R
4620,43600002,carrefour,4524806.0,424106.0,43600, Lotissement la Chaud,SAINTE-SIGOLèNE,R
4481,42210001,carrefour,4564400.0,423400.0,42210,114 Rue du Rival,MONTROND-LES-BAINS,R
5234,50000001,carrefour,4910800.0,-107100.0,50000,route de vire,Saint-Lô,R
6998,65120001,carrefour,4287600.0,-600.0,65120,21 Avenue du Barege,ESQUIèZE-SèRE,R
5251,50140001,carrefour,4865500.0,-93700.0,50140,Les 4 Vents,Mortain,R
3895,37150002,carrefour,4732800.0,98700.0,37150,25 Rue de Tours,Bléré,R
6700,62730002,carrefour,5094600.0,195200.0,62730,rue pasteur,MARCK,R
4825,45140005,carrefour,4792400.0,184500.0,45140,RUE DU VAL D'ORLEANS,INGRé,R
6402,60500008,carrefour,4920200.0,246300.0,60500,Allée de l'Europe,Chantilly,R
3868,36500001,carrefour,4688831.0,143328.0,36500,route de chateauroux,BUZANçAIS,R
3876,36800001,carrefour,4663900.0,142500.0,36800,rue des Remparts,SAINT-GAULTIER,R
8118,74520010,carrefour,4610800.0,596900.0,74520,37 chemin des artisans,Valleiry,R
8042,74140002,carrefour,4631041.4189,631301.785587,74140,ROUTE DE THONON,DOUVAINE,R
6882,64120004,carrefour,4332722.4350858,-103345.85189475,64120,Rue Gambetta,Amendeuix-Oneix,R
8064,74210001,carrefour,4574900.0,628900.0,74210,Route Nationale 508,FAVERGES,R
6429,60800003,carrefour,4922700.0,288400.0,60800,BD KENNEDY,CRéPY-EN-VALOIS,R
6435,61000001,carrefour,4841800.0,7600.0,61000,38 Route de Fresnay,SAINT-GERMAIN-DU-CORBéIS,R
8054,74200002,carrefour,4635892.0,645909.0,74200,Chemin de Morcy,THONON-LES-BAINS,R
9625,87300001,carrefour,4612967.0,105399.0,87300,ROUTE DU DORAT,BELLAC,R
6436,61000002,carrefour,4843815.0,10224.0,61000,174 avenue Quakenbruck,ALENçON,R
8114,74500010,carrefour,4640100.0,659000.0,74500,7 avenue des bocquies,Évian-les-Bains,R
4813,45100004,carrefour,4788800.0,189400.0,45100,43/45 Avenue de Saint-Mesmin,ORLéANS,R
8037,74130001,carrefour,4607300.0,641900.0,74130,61 rue des Grebes Huppés,Bonneville,R
6887,64130002,carrefour,4322600.0,-88500.0,64130,"36, Boulevard des Pyrénées",Mauléon-Licharre,R
10125,93290003,carrefour,4894674.60327,257048.818541,93290,AV GILBERT BERGER,TREMBLAY-EN-FRANCE,R
5557,53810001,carrefour,4810000.0,-78200.0,53810,Impasse des Sablons,Changé,R
6438,61000006,carrefour,4843500.0,9700.0,61000,1 rue Denis Papin,ALENçON,R
8070,74230007,carrefour,4588600.0,632900.0,74230,34 RUE DE LA SAULNE,Thônes,R
4820,45120008,carrefour,4800800.0,274000.0,45120,17 Avenue du Général Leclerc,Châlette-sur-Loing,R
9977,91650001,carrefour,4856900.0,216300.0,91650,LE BUISSON RONDEAU,Breuillet,R
8086,74320001,carrefour,4584501.0,615048.0,74320,75 Route des Pontets,Sévrier,R
6872,64100010,carrefour,4348300.0,-148800.0,64100,22 Chemin d'Arancette,Bayonne,R
3903,37190002,carrefour,4726415.41779,47375.2054811,37190,LA LOGE CITE BELLEVUE,AZAY-LE-RIDEAU,R
6582,62180004,carrefour,5040154.8,165032.437,62180,LES ALLEES,VERTON,R
510,6530003,carrefour,4365013.8552655,681061.6369366,6530,ROUTE DE GRASSE,Saint-Cézaire-sur-Siagne,R
5535,53230003,carrefour,4794461.95,-91107.767,53230,ROUTE DE CRAON,Cossé-le-Vivien,R
7955,73220002,carrefour,4554300.0,630300.0,73220,Grande Rue,Aiguebelle,R
8281,76360001,carrefour,4953489.6206291,96409.769058218,76360,"Plateau du Mesnil-Roux, Zone la Carbonnière",BARENTIN,R
6368,60280001,carrefour,4940800.0,278100.0,60280,6 Avenue de l'Europe,VENETTE,R
8239,76210001,carrefour,4954700.0,49500.0,76210,route de Lillebonne,Gruchet-le-Valasse,R
8222,76131001,carrefour,4947200.0,109400.0,76130,Rue de la Vatine,MONT-SAINT-AIGNAN,R
8189,75016001,carrefour,4884700.0,225600.0,75016,1 Avenue du Général Sarrail,PARIS,R
1522,16800001,carrefour,4563900.0,21900.0,16800,ave du general de gaulle,SOYAUX,R
8135,74700001,carrefour,4595300.0,662900.0,74700,1751 Avenue de Genève,SALLANCHES,R
8110,74500002,carrefour,4975551.11909,37449.1663689,76400,Rue Charles le Borgne,FéCAMP,R
1061,13110003,carrefour,4341300.0,500100.0,13110,RN Fos/ Martigues,PORT-DE-BOUC,R
9124,83300003,carrefour,4353200.0,645600.0,83300,ZI SAINT HERMENTAIRE,DRAGUIGNAN,R
7669,71100003,carrefour,4679804.0,484741.0,71100,144 Avenue de Paris,CHALON-SUR-SAôNE,R
816,11101001,carrefour,4317900.0,302900.0,11100,AVENUE HUBERT MOULY,NARBONNE,R
6973,64600002,carrefour,4348600.0,-150100.0,64600,Boulevard du B.A.B.,Anglet,R
1412,15000017,carrefour,4492900.0,243800.0,15000,ZAC de la Sablière,Aurillac,R
6660,62500001,carrefour,5075500.0,224000.0,62500,Avenue Joffre,SAINT-MARTIN-AU-LAëRT,R
1285,14053001,carrefour,4921000.0,-36600.0,14000,1 Boulevard Maréchal Juin,CAEN,R
6672,62600002,carrefour,5040508.99239,159571.571173,62600,940 AVENUE DE VERDUN,BERCK,R
6922,64233001,carrefour,4331800.0,-42400.0,64230,route de bayonne,LESCAR,R
1394,14800006,carrefour,4934700.0,9500.0,14800,Route Nationale,TOUQUES,R
1304,14125001,carrefour,4916300.0,-29800.0,14120,3 Rue Ambroise Croizat,Mondeville,R
9370,85000002,carrefour,4666498.063047,-145227.30197907,85000,5 rue des Platanes,LA ROCHE-SUR-YON,R
6830,63500002,carrefour,4555200.0,326800.0,63500,RUE JEAN BIGOT,ISSOIRE,R
1322,14204001,carrefour,4920500.0,-32800.0,14200,CC Hérouville Saint Clair BP 135,HéROUVILLE-SAINT-CLAIR,R
6711,62800001,carrefour,5042200.0,277400.0,62800,2 Rue Marie Liétard,LIévin,R
6963,64500003,carrefour,4340300.0,-162700.0,64500,"107, Avenue de Jalday",SAINT-JEAN-DE-LUZ,R
6321,60000011,carrefour,4941000.0,210900.0,60000,9 Avenue Montaigne,BEAUVAIS,R
6318,60000007,carrefour,4943100.0,207100.0,60000,AVENUE NELSON MANDELA,Beauvais,R
8298,76410002,carrefour,4932800.0,109700.0,76410,ZAC DU CLOS AUX ANTES,TOURVILLE-LA-RIVIèRE,R
8055,74200003,carrefour,4634900.0,643200.0,74200,RTE DE GENEVE,MARGENCEL,R
916,12200002,carrefour,4436100.0,203400.0,12200,Avenue de Toulouse,VILLEFRANCHE-DE-ROUERGUE,R
8014,74000002,carrefour,4591900.0,612400.0,74000,134 avenue de geneve,ANNECY,R
6441,61003001,carrefour,4843300.0,6300.0,61250,Route de bretagne,CONDE SUR SARTHE,R
7917,73000002,carrefour,4559482.53473,589802.672622,73000,1097 Avenue des Landiers,CHAMBéRY,R
7916,73000001,carrefour,4557600.0,594400.0,73000,21 RUE CENTRALE,BASSENS,R
7880,72360002,carrefour,4776200.0,27500.0,72360,33 avenue du 14 juillet,Mayet,R
7816,72000012,carrefour,4797200.0,21700.0,72100,309 Avenue Georges Durand,LE MANS,R
9608,87220002,carrefour,4578000.0,130600.0,87220,ROUTE DE TOULOUSE,BOISSEUIL,R
992,13008008,carrefour,4324900.0,539100.0,13008,AVENUE DE HAMBOURG,MARSEILLE,R
9079,83160001,carrefour,4314000.0,601400.0,83160,ROUTE DE L'UNIVERSITE,La Valette-du-Var,R
7795,71680001,carrefour,4625400.0,478900.0,71680,Centre commercial CARREFOUR des Bouchardes,CRêCHES-SUR-SAôNE,R
9093,83190001,carrefour,4312500.0,587600.0,83190,55 Chemin de la Bouyère,OLLIOULES,R
1037,13014001,carrefour,4332900.0,540100.0,13014,AVENUE PROSPER MERIMEE,MARSEILLE,R
6520,62101001,carrefour,5095000.0,189300.0,62100,Avenue Georges Guynemer,CALAIS,R
7744,71380003,carrefour,4677754.04,489662.89,71380,5 rue du curtil canot,Saint-Marcel,R
8077,74300001,carrefour,4606900.0,656900.0,74300,913 AVENUE GEORGES CLEMENCEAU,CLUSES,R
6527,62120001,carrefour,5063519.77,241067.56,62120,Centre commercial du val de Lys,Aire-sur-la-Lys,R
6418,60650006,carrefour,4941700.0,192400.0,60650,RN31 - LE VIVIER DANGER,ONS EN BRAY,R
8426,77150002,carrefour,4885300.0,258400.0,77420,Avenue des Pyramides,CHAMPS-SUR-MARNE,R
8411,77130006,carrefour,4839853.91824,295158.027595,77130,BOULEVARD DIDEROT,MONTEREAU-FAULT-YONNE,R
8408,77127001,carrefour,4861700.0,254800.0,77127,C.COMMERCIAL CARRE SENART,Lieusaint,R
8390,77090001,carrefour,4883844.6872,266161.659318,77090,CENTRE COMMERCIAL BAY 2,COLLéGIEN,R
781,10600002,carrefour,4830500.0,402700.0,10300,4 Boulevard de l'Ouest,Sainte-Savine,R
801,11000016,carrefour,4323600.0,236900.0,11000,ZI PONT ROUGE,CARCASSONNE,R
6795,63300001,carrefour,4583900.0,351000.0,63300,rue François Truffaut,Thiers,R
9020,82300006,carrefour,4416323.6644503,155252.46704279,82300,2 CHEMIN DES ROUGES,Monteils,R
6779,63200001,carrefour,4587800.0,311700.0,63200,AVENUE DE CLERMONT,MENETROL,R
1349,14400009,carrefour,4928800.0,-70400.0,14400,CTRE CIAL EINDHOVEN RTE DE VAUX/AURE,Bayeux,R
6127,59190002,carrefour,5073900.0,254900.0,59190,Parc d'Activités de la Creule,Hazebrouck,R
8577,78120003,carrefour,4862500.0,183000.0,78120,RN10 CENTRE COMMERCIAL DU BEL AIR,RAMBOUILLET,R
8856,80300004,carrefour,4992200.0,230400.0,80080,CARREFOUR AMIENS Route de Doullens,AMIENS,R
666,8300001,carrefour,4951100.0,436800.0,8300,ZONE DE L'ETOILE,Rethel,R
8613,78241001,carrefour,4891000.0,203300.0,78240,RN 13,CHAMBOURCY,R
8524,77508002,carrefour,4894400.0,268100.0,77410,Route Nationale 3,CLAYE-SOUILLY,R
6261,59600008,carrefour,5029012.9937631,396572.81851196,59600,"Boulevard Lamartine, Quartier de l'Epinette",Maubeuge,R
6264,59610002,carrefour,5002400.0,402800.0,59610,rue theophile legrand,FOURMIES,R
6185,59290001,carrefour,5068194.96755,312810.003573,59290,AVENUE DU GRAND COTTIGNIES,WASQUEHAL,R
6187,59300001,carrefour,5033457.0,351712.0,59300,ZAC D'AULNOY,Aulnoy-lez-Valenciennes,R
300,4000001,carrefour,4407600.0,618800.0,4000,ROUTE DE MARSEILLE,DIGNE-LES-BAINS,R
8861,80340002,carrefour,4993849.3468872,271818.83865082,80340,3 RUE DU CASTEL,Bray-sur-Somme,R
8523,77508001,carrefour,4887800.0,260900.0,77500,Avenue du Gendarme Castermant,CHELLES,R
637,8000001,carrefour,4973900.0,470700.0,8000,1 rue Paulin Richier,CHARLEVILLE-MéZIèRES,R
1632,17690001,carrefour,4611100.0,-110300.0,17690,Route de Rochefort,ANGOULINS,R
6288,59721001,carrefour,5032700.0,339400.0,59220,Rue de Villars,DENAIN,R
8460,77230009,carrefour,4904100.0,268600.0,77230,5 avenue des deux Moulins,Saint-Mard,R
9667,88025001,carrefour,4820000.0,648000.0,88000,33 ROUTE DU SAUT LE CERF,EPINAL - JEUXEY,R
8718,79000002,carrefour,4631700.0,-48100.0,79000,Boulevard de l'Atlantique,NIORT,R
8654,78500001,carrefour,4894800.0,219800.0,78500,AVENUE ROBERT SHUMANN,SARTROUVILLE,R
6281,59700003,carrefour,5068900.0,288600.0,59280,26 Avenue Aristide Briand,ARMENTIèRES,R
6218,59430001,carrefour,5102330.9839673,234005.36206785,59430,ZAC des Jardins,Dunkerque,R
8490,77346001,carrefour,4877600.0,260500.0,77340,RN 4 77346 Pontault-Combault,PONTAULT-COMBAULT,R
2143,22630002,carrefour,4837711.932,-197519.48,22630,Rue de l'hôpital,Évran,R
8644,78410002,carrefour,4896631.638097,186670.49841285,78410,Route Renault,FLINS-SUR-SEINE,R
8704,78885001,carrefour,4878600.0,204300.0,78180,PLACE JOEL LE THEULE,MONTIGNY-LE-BRETONNEUX,R
8633,78360001,carrefour,4893000.0,214500.0,78360,280 Avenue Gabriel Péri,MONTESSON,R
8655,78520002,carrefour,4899500.0,172900.0,78520,ROUTE NATIONALE 190,LIMAY,R
7071,66270004,carrefour,4268609.0286948,281710.65594275,66270,ZA SAINTE EUGENIE,LE SOLER,R
7094,66530001,carrefour,4277700.0,291700.0,66530,Route du Barcares,CLAIRA,R
1247,13741001,carrefour,4343300.0,525900.0,13127,R.N. 113,VITROLLES,R
7109,66962001,carrefour,4270100.0,294400.0,66000,route de canet,PERPIGNAN,R
7668,71100002,carrefour,4677277.9711954,485949.54554339,71100,7 Rue Thomas Dumorey,Chalon-sur-Saône,R
6553,62138002,carrefour,5051000.0,278400.0,62138,ZAC DES FLANDRES,AUCHY-LES-MINES,R
9171,83480001,carrefour,4344299.0,670539.0,83480,Quartier des salles,Puget-sur-Argens,R
7566,69700001,carrefour,4558600.0,475500.0,69700,CENTRE COMMERCIAL GIVORS 2 VALLEES,Givors,R
1118,13220003,carrefour,4339400.0,513500.0,13220,RN 568,CHATEAUNEUF-LES-MARTIGUES,R
7482,69340001,carrefour,4573500.0,477500.0,69340,AVENUE DU CHATER,FRANCHEVILLE,R
7443,69210002,carrefour,4574800.0,493100.0,69120,236 avenue Franklin Roosevelt,Vaulx-en-Velin,R
7437,69200001,carrefour,4571770.4140586,487305.45992255,69200,BD JOLIOT CURIE,VéNISSIEUX,R
8451,77195001,carrefour,4850100.0,257900.0,77190,RN7 BP23,Dammarie-les-Lys,R
7423,69132001,carrefour,4578700.0,477700.0,69130,Avenue du Bon Pasteur,ÉCULLY,R
449,6201001,carrefour,4373000.0,718600.0,6200,606 boulevard du mercantour,Nice,R
1180,13463001,carrefour,4336200.0,534900.0,13015,Centre Commercial Grand Littoral - ZAC Saint-André,MARSEILLE,R
1647,18000002,carrefour,4709300.0,242800.0,18000,CHAUSSE DE CHAPPE,BOURGES,R
9243,83720001,carrefour,4350847.7194755,647924.27374907,83720,RN 555,TRANS-EN-PROVENCE,R
1195,13545001,carrefour,4350600.0,539900.0,13546,1175 Rue Guillaume du Vair,AIX-EN-PROVENCE,R
1208,13600005,carrefour,4318800.0,560200.0,13600,chemin du puits de brunet,LA CIOTAT,R
9267,84097001,carrefour,4392800.0,478900.0,84000,390 Rue Jean-Marie Tjibaou,AVIGNON,R
9274,84107001,carrefour,4412000.0,484000.0,84100,Route de Jonquieres,ORANGE,R
7405,69100001,carrefour,4576900.0,488400.0,69100,"145, Rue Anatole France",VILLEURBANNE,R
737,10123001,carrefour,4828900.0,406500.0,10120,Avenue Charles de Refuge,Saint-André-les-Vergers,R
9056,83120001,carrefour,4332000.0,662800.0,83120,164 Route du Plan-de-la-Tour,SAINTE-MAXIME,R
6728,62901001,carrefour,5093700.0,180900.0,62231,1001 BOULEVARD DU KENT,COQUELLES,R
2832,29760004,carrefour,4781460.0,-433281.0,29760,RUE EDMOND MICHELET PRAT GOUZIEN,Penmarch,R
7332,68313001,carrefour,4777200.0,738700.0,68110,14 Rue de Berne,ILLZACH,R
3185,31673001,carrefour,4355100.0,150400.0,31670,Centre Commercial LABEGE 2,LABèGE,R
2744,29196001,carrefour,4798400.0,-411000.0,29000,Rue du Poher,QUIMPER,R
216,3000001,carrefour,4654100.0,334400.0,3000,169 ROUTE DE LYON,MOULINS,R
2312,25022001,carrefour,4726400.0,606700.0,25220,1 chemin Voie des Agasses,Chalezeule,R
4921,45770001,carrefour,4796000.0,188900.0,45770,2601 route nationnale 20,Saran,R
2033,21800002,carrefour,4731000.0,510600.0,21800,AVENUE DE BOURGOGNE,QUETIGNY,R
1912,21000001,carrefour,4735800.0,504800.0,21000,Route de Langres,DIJON,R
5284,50300001,carrefour,4865285.8767159,-135003.0743481,50300,PARC D'ACTIVITE DE LA BAIE,Saint-Martin-des-Champs,R
10173,94012001,carrefour,4878186.7204601,245789.45751426,94000,119 Avenue du Général de Gaulle,Créteil,R
10159,93700003,carrefour,4891800.0,241800.0,93700,"80, rue Saint Stenay",DRANCY,R
188,2400001,carrefour,4904000.0,338700.0,2400,37 Avenue d'Essômes,CHâTEAU-THIERRY,R
3462,33700001,carrefour,4483000.0,-65400.0,33700,52 avenue de la somme,MERIGNAC,R
9760,89100001,carrefour,4818300.0,330900.0,89100,84 ROUTE DE MAILLOT,SENS,R
9970,91620001,carrefour,4867000.0,227700.0,91620,5 RUE DE LA CROIX SAINT JACQUES,LA VILLE-DU-BOIS,R
4802,44802001,carrefour,4722200.0,-160600.0,44800,Boulevard de la Baule,SAINT-HERBLAIN,R
5358,51000001,carrefour,4894200.0,438900.0,51000,avenue du président Roosevelt,CHâLONS-EN-CHAMPAGNE,R
5363,51067001,carrefour,4926000.0,406300.0,51100,16 route de cernay,REIMS,R
3416,33500001,carrefour,4490100.0,-21800.0,33500,ROUTE DE CASTILLON,LIBOURNE,R
9980,91700003,carrefour,4863900.0,233400.0,91700,139 Route de Corbeil,SAINTE-GENEVIèVE-DES-BOIS,R
2070,22200003,carrefour,4856256.05107,-316559.732183,22200,rond point kennedy,Guingamp,R
10158,93606001,carrefour,4895500.0,247600.0,93600,ZONE DE PARINOR SECTEUR N°2,AULNAY-SOUS-BOIS,R
3406,33460006,carrefour,4506900.0,-72300.0,33460,ZAC Terre de Pont,Arcins,R
4928,46000001,carrefour,4442000.0,143900.0,46000,Route de TOULOUSE,Cahors,R
5172,49300007,carrefour,4707500.0,-84300.0,49300,avenue d angers,Cholet,R
3603,34430002,carrefour,4356800.0,385000.0,34430,Route de Sète,SAINT-JEAN-DE-VéDAS,R
9875,91150005,carrefour,4842900.0,216000.0,91150,AV DE BONNEVAUX,Étampes,R
6109,59160002,carrefour,5064911.7244,297929.612072,59160,130 RUE DU GRAND BUT,LOMME,R
4094,38431001,carrefour,4515900.0,572400.0,38130,VOIE N° 24 VILLENEUVE ECHIROLLES,ÉCHIROLLES,R
2748,29200008,carrefour,4838900.0,-452800.0,29200,126 Boulevard de Plymouth,Brest,R
9470,85540003,carrefour,4651000.0,-134500.0,85540,rue des Tourterelles,Le Champ-Saint-Père,R
10314,95370001,carrefour,4899300.0,219800.0,95370,66 Boulevard Victor Bordier,MONTIGNY-LèS-CORMEILLES,R
3022,31120001,carrefour,4353348.4665133,140041.76073702,31120,Boulevard de l'Europe,PORTET-SUR-GARONNE,R
4295,40220001,carrefour,4352400.0,-146400.0,40220,RN 10 56 bd jacques duclos,Tarnos,R
4297,40220006,carrefour,4352600.0,-146600.0,40220,60 Boulevard Jacques Duclos,Tarnos,R
124,2000002,carrefour,4954800.0,361600.0,2000,ZAC ILE DE FRANCE,LAON,R
2769,29290001,carrefour,4842890.0,-461368.0,29290,RUE DU PONT DE BOIS,Saint-Renan,R
4113,38500001,carrefour,4538500.0,557800.0,38500,Z.A DES BLANCHISSERIES,VOIRON,R
6083,59128002,carrefour,5040000.0,304300.0,59128,ANCIENNE RN 43,FLERS-EN-ESCREBIEUX,R
2632,28000001,carrefour,4845100.0,151600.0,28000,AVENUE MARCEL PROUST,CHARTRES,R
3013,31076001,carrefour,4360900.0,139700.0,31076,36 route de bayonne,TOULOUSE,R
2962,30390002,carrefour,4389682.6126273,469267.7424112,30390,760 AVENUE DU GENERAL DE GAULLE,ARAMON,R
4257,40000002,carrefour,4390200.0,-48100.0,40000,760 Avenue du Maréchal Juin,MONT-DE-MARSAN,R
5866,57100002,carrefour,4935600.0,614000.0,57100,Rue du Maillet,THIONVILLE,R
6002,58180001,carrefour,4699900.0,310700.0,58180,Route de Fourchambault,MARZY,R
6114,59163001,carrefour,5045200.0,359100.0,59163,avenue de la liberté,CONDé-SUR-L'ESCAUT,R
2996,30900002,carrefour,4381719.0,434044.0,30900,405 Chemin Bas de Montpellier,NîMES,R
2940,30300003,carrefour,4381700.0,461600.0,30300,Route de Nimes,BEAUCAIRE,R
4262,40100001,carrefour,4371000.0,-104100.0,40100,40 BD DES SPORTS,DAX,R
2767,29280001,carrefour,4837200.0,-458900.0,29280,RUE DES MYOSOTIS,Plouzané,R
9761,89100002,carrefour,4819700.0,326600.0,89100,8 Route de Voulx,SENS,R
2872,30021001,carrefour,4381700.0,439200.0,30021,1755 avenue Pierre MENDES FRANCE,NîMES,R
2985,30700001,carrefour,4399000.0,442900.0,30700,PONT DES CHARETTES,UZèS,R
10311,95350002,carrefour,4900763.0,235163.0,95350,20 avenue robert schumann,SAINT-BRICE-SOUS-FORêT,R
4,1000008,carrefour,4619900.0,524100.0,1000,Bd Charles de Gaulle,BOURG-EN-BRESSE,R
1958,21200001,carrefour,4701570.39279,483890.960888,21200,Avenue du Général de Gaulle,BEAUNE,R
1355,14420002,carrefour,4897196.87,-24749.46,14420,lieux dit la glacière,Potigny,R
10197,94204001,carrefour,4881900.0,239600.0,94200,10 Rue Westermeyer,IVRY-SUR-SEINE,R
3627,34540001,carrefour,4346100.0,369100.0,34540,ROUTE DE SETE,BALARUC-LE-VIEUX,R
1753,19316001,carrefour,4514500.0,148300.0,19100,"14,rue louis taurisson",BRIVE-LA-GAILLARDE,R
10299,95290001,carrefour,4912400.0,224800.0,95290,BOULEVARD TILSIT,L'ISLE-ADAM,R
5708,56100007,carrefour,4776400.0,-339600.0,56100,2 Rue du Colonel Jean Muller,LORIENT,R
3218,32000001,carrefour,4363100.0,58200.0,32000,ROUTE DE TARBES,Auch,R
3966,37700001,carrefour,4738000.0,71500.0,37700,Avenue Jacques DUCLOS,SAINT-PIERRE-DES-CORPS,R
10122,93270001,carrefour,4895100.0,252800.0,93270,ROUTE DES PETITS PONTS,Sevran,R
4694,44272001,carrefour,4720600.0,-153500.0,44200,RUE GAETAN RONDEAU,NANTES,R
4629,44000001,carrefour,4725700.0,-151300.0,44300,Route de PARIS,NANTES,R
5439,51500004,carrefour,4916166.26,408109.998,51500,8 RUE DE PUISIEULX,Ludes,R
9993,91942001,carrefour,4867600.0,217100.0,91940,Centre Commercial Ulis 2,LES ULIS,R
2101,22360001,carrefour,4849600.0,-272800.0,22360,Rue Jules Verne,LANGUEUX,R
4030,38240003,carrefour,4520300.0,576200.0,38240,1 Boulevard des Alpes,MEYLAN,R
3360,33340004,carrefour,4531200.0,-94000.0,33340,Avenue Pierre Mendès France,Lesparre-Médoc,R
